,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AMD,META,MSFT,NVDA,AMD,META,MSFT,NVDA,AMD,META,MSFT,NVDA,AMD,META,MSFT,NVDA,AMD,META,MSFT,NVDA
Date,,,,,,,,,,,,,,,,,,,,
2010-01-04,9.699999809265137,,23.347320556640625,0.4239518642425537,9.899999618530273,,23.460473677508837,0.42693259931833566,9.680000305175781,,23.075751915500923,0.4152389568414809,9.789999961853027,,23.098383115202566,0.4244104325619462,18748700,,38409100,800204000
2010-01-05,9.710000038146973,,23.354860305786133,0.43014267086982727,9.899999618530273,,23.46047112073074,0.4347284091421004,9.680000305175781,,23.11346662388961,0.4223468994070692,9.710000038146973,,23.271882126896603,0.4223468994070692,22145700,,49749600,728648000
2010-01-06,9.569999694824219,,23.21154022216797,0.4328939914703369,9.760000228881836,,23.445390237297126,0.4338111279438708,9.550000190734863,,23.022951175394724,0.42578608813442864,9.680000305175781,,23.294518424350432,0.42991325693162863,18643400,,58182400,649168000
2010-01-07,9.470000267028809,,22.97014808654785,0.4244104027748108,9.550000190734863,,23.158737146572644,0.43243547080013434,9.180000305175781,,22.774015291463627,0.42120039743120286,9.510000228881836,,23.105931001156613,0.43060117031815043,26806800,,50559700,547792000
2010-01-08,9.430000305175781,,23.12856101989746,0.4253275394439697,9.470000267028809,,23.294518866230728,0.4283082741196603,9.289999961853027,,22.811731357755566,0.4184489335769069,9.369999885559082,,22.841906296445398,0.4209710726616066,13752800,,51197400,478168000
2010-01-11,9.140000343322754,,22.83435821533203,0.41936609148979187,9.4399995803833,,23.20399251100226,0.4294547303427906,9.079999923706055,,22.721205094424004,0.4134046218342402,9.380000114440918,,23.166273844819585,0.4276204298846861,23700100,,68754700,556612000
2010-01-12,8.649999618530273,,22.683488845825195,0.40515026450157166,8.920000076293945,,22.932426313882367,0.41478033462319774,8.520000457763672,,22.562791978816875,0.39643735823270293,8.890000343322754,,22.74383727932935,0.4131753320473101,33387100,,65912100,627432000
2010-01-13,9.149999618530273,,22.894704818725586,0.4106532335281372,9.199999809265137,,23.022945395891675,0.41202896586820215,8.550000190734863,,22.638223664393404,0.3920809836030342,8.710000038146973,,22.82681266382472,0.40790179618116207,32741900,,51863500,508868000
2010-01-14,9.0,,23.354860305786133,0.40423327684402466,9.260000228881836,,23.46047112073074,0.4085897179161774,8.920000076293945,,22.82681198634245,0.39735466841441913,9.180000305175781,,22.86452920958134,0.4056090094632098,22556600,,63228100,608524000
2010-01-15,8.84000015258789,,23.279436111450195,0.39231017231941223,9.1899995803833,,23.566090875238615,0.404691678799361,8.800000190734863,,23.166281514261147,0.3870365692260905,9.130000114440918,,23.44539398113607,0.40125237599934455,34336600,,79913200,818192000
2010-01-19,9.010000228881836,,23.460474014282227,0.3996473550796509,9.210000038146973,,23.566083403432575,0.4021694939502376,8.84000015258789,,23.143644408011177,0.38818298560797904,8.84000015258789,,23.19644910258635,0.38932941982183145,24866200,,46575700,545328000
2010-01-20,8.869999885559082,,23.075746536254883,0.3980424404144287,9.0,,23.3397713826132,0.3996474706444618,8.760000228881836,,22.864526371404295,0.3893295324030364,8.979999542236328,,23.241704312253418,0.39460313677833875,22813600,,54849500,719728000
2010-01-21,8.989999771118164,,22.638227462768555,0.3909345269203186,9.100000381469727,,23.17381962038475,0.40492103802931395,8.770000457763672,,22.630683728867183,0.38726592577702873,9.010000228881836,,23.09084142510992,0.39781313356412223,37888700,,73086700,608632000
2010-01-22,7.880000114440918,,21.846149444580078,0.37740659713745117,8.5600004196167,,22.781552166807376,0.3934566798598832,7.820000171661377,,21.755627528764474,0.37511372817710376,8.550000190734863,,22.63068038868816,0.3863487751495446,69136400,,102004600,1067916000
2010-01-25,8.069999694824219,,22.117719650268555,0.38382667303085327,8.140000343322754,,22.37420082810823,0.3911638489510783,7.929999828338623,,21.951761833533475,0.38084593762581154,8.010000228881836,,22.05737122247216,0.38359737517925135,20560000,,63373000,643676000
2010-01-26,8.09000015258789,,22.253503799438477,0.37167447805404663,8.1899995803833,,22.517528708551744,0.38451455700718945,7.929999828338623,,21.94421792953493,0.37144518019185707,8.029999732971191,,22.0271975566671,0.38199238985573564,20946600,,66639900,714636000
2010-01-27,8.1899995803833,,22.381744384765625,0.38176295161247253,8.220000267028809,,22.49489750613819,0.38313868361341297,7.909999847412109,,21.89141323293784,0.3673178749351897,8.029999732971191,,22.140350675485486,0.3714450436048631,26832700,,63949500,812504000
2010-01-28,7.880000114440918,,21.997020721435547,0.3689229488372803,8.25,,22.532614226615852,0.3861194928472304,7.710000038146973,,21.793344257261914,0.3636493449230986,8.239999771118164,,22.509983028767714,0.38474376057982534,32084100,,117513700,687764000
2010-01-29,7.460000038146973,,21.257755279541016,0.3528728783130646,8.100000381469727,,22.5703347302266,0.3771773002892269,7.300000190734863,,20.865489759431735,0.3473699763940248,8.010000228881836,,22.55524726280238,0.3730501306832356,37457700,,193888500,774700000
2010-02-01,7.980000019073486,,21.431251525878906,0.37992870807647705,7.980000019073486,,21.484056209953877,0.38061657417958084,7.53000020980835,,21.061617298534372,0.3512678208902674,7.610000133514404,,21.416164062194706,0.35424855578161585,25476400,,85931100,949832000
2010-02-02,7.909999847412109,,21.468969345092773,0.38382667303085327,7.960000038146973,,21.499144273302825,0.38864170924924046,7.71999979019165,,21.227575674691412,0.37740663385072265,7.739999771118164,,21.401078634259687,0.378553068442419,21110900,,54413700,849812000
2010-02-03,7.809999942779541,,21.59721565246582,0.38703662157058716,7.960000038146973,,21.717913958565532,0.3886416516275185,7.760000228881836,,21.21249528727482,0.3785530123164831,7.829999923706055,,21.318104686439394,0.38038731285786703,14521900,,61397900,562296000
2010-02-04,7.190000057220459,,21.001270294189453,0.36456650495529175,7.650000095367432,,21.499145118674218,0.38359732200608415,7.099999904632568,,20.978639097142025,0.3604393355306502,7.639999866485596,,21.40862176930434,0.38359732200608415,33172200,,77850000,783480000
2010-02-05,7.349999904632568,,21.137054443359375,0.3719036281108856,7.369999885559082,,21.33318716653492,0.3728207919293856,6.980000019073486,,20.79759368424404,0.3576878212559028,7.130000114440918,,21.121966978772065,0.3641078859859556,28808300,,80960100,604856000
2010-02-08,7.420000076293945,,20.910751342773438,0.3712157607078552,7.619999885559082,,21.182320009179627,0.38015796440613675,7.28000020980835,,20.79759821137757,0.3638785868527273,7.380000114440918,,21.129515310449563,0.3707571924668751,24304200,,52820600,445160000
2010-02-09,7.539999961853027,,21.129507064819336,0.36823511123657227,7.639999866485596,,21.378444432272378,0.37901161772224723,7.420000076293945,,20.93337437548973,0.36456653712781845,7.590000152587891,,21.099332140851903,0.37717731700129264,19978100,,59195800,930144000
2010-02-10,7.639999866485596,,21.11442756652832,0.3753429651260376,7.710000038146973,,21.30301659599587,0.3787822682591625,7.449999809265137,,21.001274436611812,0.3680057905753348,7.46999979019165,,21.144602501876783,0.37052795713955367,17269400,,48591300,535828000
2010-02-11,7.840000152587891,,21.212488174438477,0.39253947138786316,7.900000095367432,,21.423706901943113,0.39666664022799025,7.599999904632568,,20.895658644361855,0.3785529623555295,7.670000076293945,,21.069160153046283,0.3813043991378979,14973100,,65993700,695980000
2010-02-12,7.869999885559082,,21.069164276123047,0.39781326055526733,8.0,,21.1672299275381,0.4058383042014835,7.650000095367432,,20.805139376254896,0.3854317482440653,7.710000038146973,,20.97864091889227,0.38978821690905113,21788000,,81117200,780212000
2010-02-16,8.0600004196167,,21.486000061035156,0.40515026450157166,8.140000343322754,,21.501158079763503,0.4067552944106094,7.869999885559082,,21.23589853421033,0.39827165860506747,7.909999847412109,,21.31926474611979,0.40308669366588046,13579100,,51935600,457024000
2010-02-17,8.029999732971191,,21.667892456054688,0.4090481400489807,8.199999809265137,,21.71336506775534,0.4104238447510591,7.940000057220459,,21.493579573245295,0.3973544997489973,8.109999656677246,,21.622419844354035,0.41019457430062034,12019200,,45882900,876560000
2010-02-18,7.949999809265137,,21.955883026123047,0.38222160935401917,8.079999923706055,,22.00135707391762,0.3886416475143403,7.869999885559082,,21.607257332985746,0.37167440185255196,7.980000019073486,,21.667887951163884,0.3865780491771912,14677000,,42856500,1515508000
2010-02-19,7.929999828338623,,21.804311752319336,0.38015803694725037,7.989999771118164,,21.917994004426514,0.38474377489839173,7.820000171661377,,21.743681121492294,0.378323736300163,7.820000171661377,,21.819469771413164,0.38061660527573365,8107300,,44451800,510548000
2010-02-22,7.900000095367432,,21.77399253845215,0.3808458149433136,8.0,,21.93314882462828,0.38749514983308486,7.829999923706055,,21.713361916467917,0.37832364872078866,7.960000038146973,,21.85736018576098,0.3817629513879693,9708700,,36707100,458084000
2010-02-23,7.789999961853027,,21.470848083496094,0.37167447805404663,7.940000057220459,,21.84978998503718,0.383597392891589,7.690000057220459,,21.288956144222205,0.3677765783957711,7.909999847412109,,21.73610770368458,0.38199238985573564,15566700,,52266200,489764000
2010-02-24,8.050000190734863,,21.698209762573242,0.37947019934654236,8.100000381469727,,21.819472484855677,0.3831388009168128,7.769999980926514,,21.508738836982822,0.3737380264762174,7.78000020980835,,21.614843538286397,0.3748844610502824,16543800,,43165900,445868000
2010-02-25,7.889999866485596,,21.67546844482422,0.37603089213371277,7.889999866485596,,21.713362041702396,0.3769480561843447,7.619999885559082,,21.235896071516265,0.3613565133220071,7.880000114440918,,21.42536694700328,0.3707572876753366,20955600,,48735300,576972000
2010-02-26,7.909999847412109,,21.7285213470459,0.3714450001716614,7.960000038146973,,21.864940616773097,0.37694790019881896,7.679999828338623,,21.60726009518798,0.36915213199363184,7.829999923706055,,21.713363329176623,0.3741964365186678,17085200,,40370600,393396000
2010-03-01,8.210000038146973,,21.9937801361084,0.38634875416755676,8.25,,22.016515716597702,0.3881830547028476,7.940000057220459,,21.622417384119426,0.368693669598332,7.940000057220459,,21.804309255774346,0.37167440455153544,14856000,,43805400,555868000
2010-03-02,8.380000114440918,,21.569364547729492,0.38611945509910583,8.600000381469727,,22.205986827917886,0.3946030636969802,8.289999961853027,,21.40263069169848,0.38336801816643723,8.329999923706055,,22.039252971886874,0.38978805589809773,25506100,,93123900,538648000
2010-03-03,8.350000381469727,,21.569364547729492,0.38130444288253784,8.550000190734863,,21.683048233550938,0.39047591809805027,8.279999732971191,,21.485998342488042,0.37809443749036936,8.4399995803833,,21.607259591519345,0.38841234710782085,14260800,,48442100,399300000
2010-03-04,8.5,,21.698209762573242,0.38199228048324585,8.5,,21.7133677835521,0.38589015169232027,8.279999732971191,,21.42537261269598,0.3771772454211744,8.369999885559082,,21.56936947534982,0.3829094170030927,14448000,,42890600,557396000
2010-03-05,8.609999656677246,,21.667892456054688,0.3936859965324402,8.699999809265137,,21.7361020963798,0.39643743394992026,8.479999542236328,,21.539052184945948,0.3792409159242259,8.550000190734863,,21.720944077296828,0.3792409159242259,14826400,,56001800,632832000
2010-03-08,8.640000343322754,,21.698209762573242,0.3879536986351013,8.6899995803833,,21.925575740610807,0.3950616013913907,8.510000228881836,,21.599685517307538,0.38634866893757713,8.65999984741211,,21.614843538286397,0.3939151672263857,12760000,,39414500,439312000
2010-03-09,8.630000114440918,,21.82704734802246,0.4023987948894501,8.6899995803833,,22.06199230746773,0.40629666578055923,8.430000305175781,,21.637576445884946,0.3916222913280071,8.5,,21.64515545543624,0.39185158910583906,17664900,,50271600,830832000
2010-03-10,8.920000076293945,,21.955883026123047,0.403315931558609,9.09000015258789,,22.06198769209576,0.40767239800780314,8.59000015258789,,21.82704278180101,0.4010230631116062,8.600000381469727,,21.872516829595583,0.4012523608895657,23426900,,44891400,418520000
2010-03-11,8.949999809265137,,22.115047454833984,0.3941444456577301,9.0,,22.122626465593687,0.40148164632917027,8.739999771118164,,21.864945881957834,0.3925394432607827,8.90999984741211,,21.895260479448144,0.40010591436998844,15977800,,35349700,540660000
2010-03-12,8.930000305175781,,22.183256149291992,0.39552026987075806,9.039999961853027,,22.266622372955876,0.3996474393778055,8.899999618530273,,22.008943245982998,0.39345667145065755,9.039999961853027,,22.221149755907536,0.3985010049221342,12802500,,31700200,520352000
2010-03-15,8.920000076293945,,22.198415756225586,0.39345666766166687,8.949999809265137,,22.25904639847155,0.39895956939578836,8.800000190734863,,21.98620778559044,0.3897880938387391,8.880000114440918,,22.11504808105668,0.39506169775067307,11428900,,37512000,358904000
2010-03-16,9.399999618530273,,22.2590389251709,0.4072137773036957,9.420000076293945,,22.349984135231427,0.4095066454551958,8.9399995803833,,22.13019867296178,0.3929979728978796,8.949999809265137,,22.296932521771442,0.3932272706462873,25356300,,36723500,664988000
